ACEP_00011903-PA	ACEP_00011903-PA	Atta cephalotes	12957	aliases:H9I8U6,H9I8U6_ATTCE,ACEP_00011903,ACEP_00011903-PA,ACEP_00011903-RA,ACEP_00011903-PA
ENSACAP00000013239	TPD52	Anolis carolinensis	28377	aliases:G1KNU0_ANOCA,TPD52,G1KNU0_ANOCA,G1KNU0,TPD52,ENSACAG00000013444,ENSACAP00000013239,ENSACAT00000013505,ENSACAP00000013239,D52,HD52,N8L,TPD52-201,TPD52,G1KNU0,G1KNU0_ANOCA,TPD52
F13E6.1.1	F13E6.1	Caenorhabditis elegans	6239	aliases:Z68105,YZG1_CAEEL,P55326,Q19405,F13E6.1,E89632,CEL:CELE_F13E6.1,F13E6.1,F13E6.1,F13E6.1.1,F13E6.1.2,F13E6.1.1,YZG1_CAEEL,Q19405,CAA92122.2,P55326,Q19405,YZG1_CAEEL,Z68105,F13E6.1,F13E6.1,F13E6.1,CEL.23059,NM_077386.4,NP_509787.2,E89632,F13E6.1,F13E6.1.1,F13E6.1.2,CE31474,WBGENE00008745,WBGENE00008745,173810_AT,189052_S_AT,F13E6.1,F13E6,F13E6,F13E6,F13E6,F13E6,F13E6,F13E6,F13E6,CAA92122,CEL:CELE_F13E6,NM_077386,NP_509787,CEL
ENSORLP00000022874	TPD52L2	Oryzias latipes	8090	aliases:H2MVN1_ORYLA,H2MVN1,TPD52L2,OLA:101168606,ENSORLG00000018265,ENSORLP00000022874,ENSORLT00000022875,ENSORLP00000022874,D54,HD54,TPD52L2-201,TPD52L2
ENSORLP00000016242	TPD52	Oryzias latipes	8090	aliases:H2MCF3_ORYLA,H2MCF6_ORYLA,H2MCF3,H2MCF6,TPD52,OLA:101168132,ENSORLG00000012961,ENSORLP00000016239,ENSORLP00000016242,ENSORLT00000016240,ENSORLT00000016243,ENSORLP00000016242,D52,HD52,N8L,TPD52-201,TPD52-202,TPD52
ENSORLP00000018443	ENSORLG00000014716	Oryzias latipes	8090	aliases:H2MIG4,OLA:101174594,H2MIG4_ORYLA,ENSORLG00000014716,ENSORLP00000018443,ENSORLT00000018444,ENSORLP00000018443
ENSORLP00000021336	TPD52L1	Oryzias latipes	8090	aliases:H2MRF7_ORYLA,H2MRG0_ORYLA,H2MRF7,H2MRG0,TPD52L1,OLA:101159154,ENSORLG00000017052,ENSORLP00000021336,ENSORLP00000021339,ENSORLT00000021337,ENSORLT00000021340,ENSORLP00000021336,D53,HD53,TPD52L1-201,TPD52L1-202,TPD52L1
ENSETEP00000002822	TPD52L1	Echinops telfairi	9371	aliases:D53,HD53,TPD52L1,ENSETEG00000003447,ENSETEP00000002822,ENSETET00000003444,ENSETEP00000002822
ENSETEP00000000356	TPD52	Echinops telfairi	9371	aliases:D52,HD52,N8L,TPD52,ENSETEG00000000450,ENSETEP00000000356,ENSETET00000000449,ENSETEP00000000356
ENSETEP00000001461	TPD52L2	Echinops telfairi	9371	aliases:D54,HD54,TPD52L2,ENSETEG00000001800,ENSETEP00000001461,ENSETET00000001798,ENSETEP00000001461
ENSNLEP00000002842	ENSNLEG00000002256	Nomascus leucogenys	61853	aliases:ADFV01050571,ADFV01050572,ADFV01050573,ADFV01050574,ADFV01050575,ADFV01050576,ADFV01050577,ADFV01050578,ADFV01050579,ADFV01050580,ADFV01050581,ADFV01050582,ADFV01050583,G1QPH6_NOMLE,G1QPH6,LOC100581381,LOC100581381,ENSNLEG00000002256,ENSNLEP00000002842,ENSNLET00000002990,ENSNLEP00000002842,XM_003269477.1,XP_003269524.1,XP_003269525.1,XP_003269526.1,XP_003269527.1,G1QPH6_NOMLE,TPD52,TPD52-201,LOC100581381,G1QPH6,G1QPH6_NOMLE,ADFV01050565,ADFV01050566,ADFV01050567,ADFV01050568,ADFV01050569,ADFV01050570,ADFV01050571,ADFV01050572,ADFV01050573,ADFV01050574,ADFV01050575,ADFV01050576,ADFV01050578,ADFV01050579,ADFV01050580,ADFV01050581,ADFV01050582,ADFV01050583,ADFV01050571,ADFV01050572,ADFV01050573,ADFV01050574,ADFV01050575,ADFV01050576,ADFV01050577,ADFV01050578,ADFV01050579,ADFV01050580,ADFV01050581,ADFV01050582,ADFV01050583,LOC100581381,UPI00020ACF79
ENSNLEP00000012413	ENSNLEG00000010175	Nomascus leucogenys	61853	aliases:ADFV01122640,ADFV01122641,ADFV01122642,ADFV01122643,ADFV01122644,G1RGR3_NOMLE,G1RGR3,LOC100592065,LOC100592065,ENSNLEG00000010175,ENSNLEP00000012413,ENSNLET00000013019,ENSNLEP00000012413,XM_003280164.1,XP_003280210.1,XP_003280211.1,XP_003280212.1,XP_003280213.1,XP_003280214.1,XP_003280215.1,G1RGR3_NOMLE,TPD52L2,TPD52L2-201,LOC100592065,G1RGR3,G1RGR3_NOMLE,ADFV01122640,ADFV01122641,ADFV01122642,ADFV01122643,ADFV01122644,ADFV01122640,ADFV01122641,ADFV01122642,ADFV01122643,ADFV01122644,LOC100592065,UPI00020AEE9B
ENSNLEP00000016937	ENSNLEG00000013932	Nomascus leucogenys	61853	aliases:ADFV01165444,ADFV01165445,ADFV01165446,ADFV01165447,ADFV01165448,ADFV01165449,ADFV01165450,G1RUL0_NOMLE,G1RUL0,LOC100585534,LOC100585534,ENSNLEG00000013932,ENSNLEP00000016937,ENSNLET00000017793,ENSNLEP00000016937,XM_003255657.1,XM_003255659.1,XP_003255705.1,XP_003255706.1,XP_003255707.1,XP_003255708.1,XP_003255709.1,G1RUL0_NOMLE,TPD52L1,TPD52L1-201,LOC100585534,G1RUL0,G1RUL0_NOMLE,ADFV01165444,ADFV01165445,ADFV01165446,ADFV01165447,ADFV01165448,ADFV01165449,ADFV01165444,ADFV01165445,ADFV01165446,ADFV01165447,ADFV01165448,ADFV01165449,ADFV01165450,LOC100585534,UPI00020AA870
TC013379-PA	TC013379-PA	Tribolium castaneum	7070	aliases:TCOGS2
FBpp0278200	GA18710	Drosophila pseudoobscura	7237	aliases:CM000071,Q28YS2_DROPS,Q28YS2,DPSE\GA18710,CM000071,DPO:DPSE_GA18710,FBGN0078710,FBPP0278200,FBPP0308073,FBPP0308074,FBPP0308075,FBTR0279762,FBTR0337159,FBTR0337160,FBTR0337161,FBPP0278200,DPSE_GLEANR_15895,GA18710,FBGN0078710,FBPP0278200,FBPP0308073,FBPP0308074,FBPP0308075,FBTR0279762,FBTR0337159,FBTR0337160,FBTR0337161,GA18710,GA18710-PA,GA18710-PB,GA18710-PC,GA18710-PD,GA18710-RA,GA18710-RB,GA18710-RC,GA18710-RD,GA18710,GA18710-PA,GA18710-PB,GA18710-PC,GA18710-PD,GA18710-PA,GA18710-RA,GA18710-RB,GA18710-RC,GA18710-RD,GA18710-RA,DPSE_GLEANR_15895,GA18710,DPSE\\GA18710,DPSE\\GA18710,XM_001361279.2,XP_001361316.2,DPSE\GA18710,UPI00017FE411,Q28YS2_DROPS,EAL25894.2,Q28YS2,Q28YS2_DROPS
Smp_065470.3__mRNA	SMP_065470.3__MRNA	Schistosoma mansoni	6183	aliases:HE601624,G4VAF6_SCHMA,G4VAF8_SCHMA,G4VAF6,G4VAF8,SMP_065470.1,SMP_065470.3,SMP_065470,SMM:SMP_065470.1,SMM:SMP_065470.3,SMP_065470.1,SMP_065470.2,SMP_065470.3,SMP_065470,SMP_065470.1__MRNA,SMP_065470.2__MRNA,SMP_065470.3__MRNA,SMP_065470.3__MRNA,SMP_065470,XM_002577747.1,XM_002577748.1,XM_002577749.1,XP_002577793.1,XP_002577794.1,XP_002577795.1,C4QEZ3_SCHMA,C4QEZ4_SCHMA,C4QEZ5_SCHMA,SMP_065470.1,SMP_065470.2,SMP_065470.3,CAZ34031.1,CAZ34032.1,CAZ34033.1,UPI0001A620AD,UPI0001A620AE,UPI0001A620AF
Smp_081380__mRNA	SMP_081380	Schistosoma mansoni	6183	aliases:CABG01000079,G4M0I5_SCHMA,G4M0I5,SMP_081380,SMP_081380,SMM:SMP_081380,SMP_081380,SMP_081380,SMP_081380__MRNA,SMP_081380__MRNA,SMP_081380,XM_002569801.1,XP_002569847.1,C1LZZ9_SCHMA,SMP_081380,CAY17277.1,UPI00019B3795
ISCW006441-PA	ISCW006441-PA	Ixodes scapularis	6945	aliases:UPI00018ED588,DS731928,B7PKA9_IXOSC,B7PKA9,ISCW006441,ISC:ISCW_ISCW006441,ISCW006441,ISCW006441-PA,ISCW006441-RA,ISCW006441-PA,ISC.133,B7PKA9_IXOSC,EEC07031.1,B7PKA9,B7PKA9_IXOSC,DS731928,ISCW_ISCW006441,ISCW_ISCW006441
ENSDORP00000002865	TPD52L1	Dipodomys ordii	10020	aliases:ENSDORG00000003051,ENSDORP00000002865,ENSDORT00000003050,ENSDORP00000002865,D53,TPD52L1
ENSDORP00000002651	TRPD52L3	Dipodomys ordii	10020	aliases:ENSDORG00000002821,ENSDORP00000002651,ENSDORT00000002821,ENSDORP00000002651,TRPD52L3
ENSDORP00000003466	TPD52L2	Dipodomys ordii	10020	aliases:ENSDORG00000003704,ENSDORP00000003466,ENSDORT00000003705,ENSDORP00000003466,D54,TPD52L2
ENSDORP00000002592	TPD52	Dipodomys ordii	10020	aliases:ENSDORG00000002764,ENSDORP00000002592,ENSDORT00000002762,ENSDORP00000002592,MD52,TPD52
ENSP00000368391	TPD52	Homo sapiens	9606	aliases:AC009686,AC018952,AC036214,AC104212,EF152584,GQ499324,GQ499325,GQ499326,GQ499327,GQ499328,A5Y5A3_HUMAN,C9J502_HUMAN,D0UFD1_HUMAN,D0UFD3_HUMAN,D0UFD4_HUMAN,D0UFD5_HUMAN,E5RFR7_HUMAN,E5RK35_HUMAN,F5H0B0_HUMAN,H0YC44_HUMAN,A5Y5A3,C9J502,D0UFD1,D0UFD2,D0UFD3,D0UFD4,D0UFD5,E5RFR7,E5RK35,F5H0B0,H0YC44,PRLZ,TPD52,TPD52-001,TPD52-002,TPD52-003,TPD52-004,TPD52-005,TPD52-006,TPD52-008,TPD52-009,TPD52-011,TPD52-012,TPD52-013,TPD52-014,TPD52-015,TPD52-016,TPD52-017,TPD52-018,TPD52-019,TPD52-020,TPD52-021,TPD52-022,TPD52-024,TPD52-028,TPD52-029,TPD52-031,TPD52-032,TPD52-033,TPD52-034,TPD52-201,TPD52-202,TPD52-203,HSA:7163,D52,HD52,N8L,PC-1,PRLZ,TPD52,ENSG00000076554,ENSP00000368390,ENSP00000368391,ENSP00000410222,ENSP00000428951,ENSP00000429309,ENSP00000429351,ENSP00000429708,ENSP00000429915,ENSP00000430140,ENSP00000430323,ENSP00000430421,ENSP00000430646,ENSP00000430865,ENSP00000438113,ENSP00000441806,ENST00000379096,ENST00000379097,ENST00000448733,ENST00000517427,ENST00000517445,ENST00000517462,ENST00000518500,ENST00000518517,ENST00000518937,ENST00000519250,ENST00000519303,ENST00000520035,ENST00000520527,ENST00000520741,ENST00000520795,ENST00000520877,ENST00000521241,ENST00000521354,ENST00000521561,ENST00000521618,ENST00000522364,ENST00000523193,ENST00000523319,ENST00000523395,ENST00000523564,ENST00000523753,ENST00000523783,ENST00000524194,ENST00000537855,ENST00000543691,ENSP00000368391,U18914,C9J502_HUMAN,D0UFD1_HUMAN,D0UFD3_HUMAN,D0UFD4_HUMAN,D0UFD5_HUMAN,E5RFR7_HUMAN,E5RGI1_HUMAN,E5RJ27_HUMAN,E5RK35_HUMAN,F5H0B0_HUMAN,PRLZ,TPD52,TPD52_HUMAN,B7Z414,D0UFD2,E5RKB4,PRLZ,Q13056,Q53EK8,Q6FGP3,Q6FGS3,Q86YZ2,Q9UCX8,TPD52,AAB36475.1,AAC50183.1,AAH18117.1,AAO22156.1,AAV38251.1,ACY08776.1,ACY08777.1,ACY08778.1,ACY08779.1,ACY08780.1,BAD97351.1,BAG35954.1,BAH12078.1,BAH12400.1,CAE45908.1,CAG46831.1,CAG46861.1,EAW87074.1,B7Z414,C9J502,D0UFD1,D0UFD2,D0UFD3,D0UFD4,D0UFD5,E5RFR7,E5RGI1,E5RJ27,E5RK35,E5RKB4,F5H0B0,P55327,Q13056,Q53EK8,Q6FGP3,Q6FGS3,Q86YZ2,C9J502_HUMAN,D0UFD1_HUMAN,D0UFD3_HUMAN,D0UFD4_HUMAN,D0UFD5_HUMAN,E5RFR7_HUMAN,E5RGI1_HUMAN,E5RJ27_HUMAN,E5RK35_HUMAN,F5H0B0_HUMAN,TPD52_HUMAN,AC009686,AC018952,AC036214,AC104212,AF202897,AK223631,AK295468,AK296615,AK313135,BC018117,BT019444,BX640835,CR542034,CR542064,GQ499324,GQ499325,GQ499326,GQ499327,GQ499328,S82081,U18914,AC009686,AC018952,AC036214,AC104212,GQ499324,GQ499325,GQ499326,GQ499327,GQ499328,PRLZ,TPD52,7163,D52,HD52,N8L,PC-1,PRLZ,CCDS34912.1,CCDS47879.1,CCDS55249.1,ENSG00000076554,OTTHUMT00000379269,OTTHUMT00000379380,OTTHUMT00000379381,OTTHUMT00000379382,OTTHUMT00000379384,OTTHUMT00000379386,OTTHUMT00000379387,OTTHUMT00000379388,OTTHUMT00000379389,OTTHUMT00000379390,OTTHUMT00000379391,OTTHUMT00000379392,OTTHUMT00000379393,OTTHUMT00000379394,OTTHUMT00000379396,OTTHUMT00000379397,OTTHUMT00000379398,OTTHUMT00000379399,OTTHUMT00000379539,OTTHUMT00000379540,OTTHUMT00000379541,OTTHUMT00000379542,OTTHUMT00000379543,OTTHUMT00000379544,OTTHUMT00000380073,OTTHUMT00000380074,OTTHUMT00000380079,TPD52-001,TPD52-002,TPD52-003,TPD52-004,TPD52-005,TPD52-006,TPD52-008,TPD52-009,TPD52-011,TPD52-012,TPD52-013,TPD52-014,TPD52-015,TPD52-016,TPD52-017,TPD52-018,TPD52-019,TPD52-020,TPD52-021,TPD52-022,TPD52-024,TPD52-028,TPD52-029,TPD52-031,TPD52-032,TPD52-033,TPD52-034,TPD52,TPD52,IPI00619958.3,IPI00796527.3,IPI00873344.1,IPI00896474.3,IPI00941154.3,IPI00973796.1,IPI00974024.1,IPI00976904.1,IPI00977108.1,IPI00978200.2,IPI00978805.1,IPI00982396.1,IPI00984852.2,IPI01010223.1,IPI01011496.1,HS.309921,HS.368433,HS.602620,HS.613186,HS.692896,NM_001025252.1,NM_001025253.1,NM_005079.2,NP_001020423.1,NP_001020424.1,NP_005070.1,OTTHUMG00000164565,OTTHUMT00000379269,OTTHUMT00000379381,OTTHUMT00000379382,OTTHUMT00000379539,OTTHUMT00000379269,OTTHUMT00000379380,OTTHUMT00000379381,OTTHUMT00000379382,OTTHUMT00000379384,OTTHUMT00000379386,OTTHUMT00000379387,OTTHUMT00000379388,OTTHUMT00000379389,OTTHUMT00000379390,OTTHUMT00000379391,OTTHUMT00000379392,OTTHUMT00000379393,OTTHUMT00000379394,OTTHUMT00000379396,OTTHUMT00000379397,OTTHUMT00000379398,OTTHUMT00000379399,OTTHUMT00000379539,OTTHUMT00000379540,OTTHUMT00000379541,OTTHUMT00000379542,OTTHUMT00000379543,OTTHUMT00000379544,OTTHUMT00000380073,OTTHUMT00000380074,OTTHUMT00000380079,334963,334964,334965,334966,334967,334968,334969,334970,334971,334972,334973,334974,OTTHUMP00000226985,OTTHUMP00000227030,OTTHUMP00000227031,OTTHUMP00000227032,OTTHUMP00000227033,OTTHUMP00000227034,OTTHUMP00000227036,OTTHUMP00000227115,OTTHUMP00000227116,OTTHUMP00000227117,OTTHUMP00000227593,OTTHUMP00000227596,UC003YBQ.1,UC003YBR.1,UC003YBS.1,UC003YBT.1,UC022AWM.1,UC022AWN.1,UC022AWO.1,UC022AWP.1,201688_S_AT,201689_S_AT,201690_S_AT,201691_S_AT,228818_AT,236414_AT,236655_AT,239862_AT,228818_AT,236414_AT,236655_AT,239862_AT,3104620,3104622,3104624,3104626,3104628,3104630,3104632,3104634,3104636,3104638,3104640,3104642,3104644,3104646,3104647,3104649,3104651,3104652,3104654,3104656,3104658,3104660,3104662,3104664,3104666,3104668,3104670,73847_R_AT,81733_AT,G4827037_3P_A_AT,HS.123370.0.A1_3P_AT,HS.147487.0.A1_3P_AT,HS.2384.0.S1_3P_A_AT,HS.2384.0.S2_3P_A_AT,HS.2384.0.S3_3P_A_AT,HS.39421.0.A1_3P_AT,HS.96557.0.S1_3P_AT,62337_AT,201688_S_AT,201689_S_AT,201690_S_AT,201691_S_AT,201688_S_AT,201689_S_AT,201690_S_AT,201691_S_AT,46365_AT,47585_AT,201690_S_AT,33840_AT,33840_AT,8147038,U18914_AT,TUMOR PROTEIN D52 [*604068],TUMOR PROTEIN D52,TPD52,TPD52_HUMAN,CCDS34912.1,CCDS47879.1,CCDS55249.1,HGNC:12005,NM_005079,OMIM:604068,B7Z414,E5RKB4,P55327,Q13056,Q53EK8,Q6FGP3,Q6FGS3,Q86YZ2,D52,HD52,N8L,UC003YBR.1,HPA028427,D52,HD52,N8L,TPD52,P55327,UPI000000D76B,UPI00000534B5,UPI00005520F0,UPI0000E0B6B2,UPI0000E5AEF1,UPI0001BB3A09,UPI0001BB3A0A,UPI0001BB3A0B,UPI0001BB3A18,UPI0001E8F4C0,UPI0001E8F4C1,UPI0001E8F4C2,UPI0002065477
ENSP00000434142	TPD52L1	Homo sapiens	9606	aliases:AL121938,AL136128,E9PNK6_HUMAN,E9PNQ9_HUMAN,E9PPQ1_HUMAN,F6V707_HUMAN,J3KNE7_HUMAN,E9PNK6,E9PNQ9,E9PPQ1,F6V707,J3KNE7,TPD52L1,TPD52L1-001,TPD52L1-002,TPD52L1-003,TPD52L1-004,TPD52L1-005,TPD52L1-006,TPD52L1-007,TPD52L1-008,TPD52L1-009,TPD52L1-010,TPD52L1-011,TPD52L1-012,TPD52L1-013,TPD52L1-014,TPD52L1-015,TPD52L1-021,TPD52L1-022,HSA:7164,D53,HD53,TPD52L1,ENSG00000111907,ENSP00000306285,ENSP00000357373,ENSP00000357387,ENSP00000376273,ENSP00000432590,ENSP00000432787,ENSP00000432806,ENSP00000434142,ENSP00000434743,ENSP00000435447,ENSP00000436953,ENST00000304877,ENST00000368388,ENST00000368402,ENST00000392482,ENST00000392483,ENST00000524679,ENST00000527711,ENST00000528193,ENST00000530868,ENST00000532423,ENST00000532429,ENST00000532978,ENST00000534000,ENST00000534199,ENST00000534368,ENST00000571678,ENST00000576089,ENSP00000434142,U44427,E9PNK6_HUMAN,E9PNQ9_HUMAN,E9PPQ1_HUMAN,F6V707_HUMAN,J3KNE7_HUMAN,TPD52L1,TPD53_HUMAN,A8K757,A8K772,A8MUD2,A8MUJ7,A8MW70,O43397,Q5TC99,Q5TDQ0,Q9BUQ6,Q9C054,AAB40894.1,AAB40895.1,AAC98475.1,AAG49634.1,AAH02375.1,BAF84555.1,BAF84561.1,BAF84576.1,CAI19645.1,CAI19647.1,CAI19648.1,CAI19649.1,CAI23002.1,CAI23003.1,CAI23004.1,EAW48142.1,A8K757,A8K772,A8MUD2,A8MUJ7,A8MW70,E9PNK6,E9PNQ9,E9PPQ1,F6V707,J3KNE7,O43397,Q16890,Q5TC99,E9PNK6_HUMAN,E9PNQ9_HUMAN,E9PPQ1_HUMAN,F6V707_HUMAN,J3KNE7_HUMAN,TPD53_HUMAN,AF004427,AF208012,AK291866,AK291872,AK291887,AL136128,BC002375,U44427,U44428,AL121938,AL136128,TPD52L1,7164,D53,HD53,CCDS34527.1,CCDS34528.1,CCDS43502.1,CCDS5130.1,ENSG00000111907,OTTHUMT00000042065,OTTHUMT00000042066,OTTHUMT00000042067,OTTHUMT00000042068,OTTHUMT00000382674,OTTHUMT00000382747,OTTHUMT00000382748,OTTHUMT00000382749,OTTHUMT00000382750,OTTHUMT00000382751,OTTHUMT00000382752,OTTHUMT00000382753,OTTHUMT00000382754,OTTHUMT00000382755,OTTHUMT00000382756,OTTHUMT00000438040,OTTHUMT00000438041,TPD52L1-001,TPD52L1-002,TPD52L1-003,TPD52L1-004,TPD52L1-005,TPD52L1-006,TPD52L1-007,TPD52L1-008,TPD52L1-009,TPD52L1-010,TPD52L1-011,TPD52L1-012,TPD52L1-013,TPD52L1-014,TPD52L1-015,TPD52L1-021,TPD52L1-022,TPD52L1,TPD52L1,IPI00383670.4,IPI00414728.4,IPI00457045.3,IPI00472076.1,IPI00642078.1,IPI00976266.1,IPI00976469.1,IPI00977565.1,IPI01010832.1,HS.591347,HS.665091,NM_001003395.1,NM_001003396.1,NM_001003397.1,NM_003287.2,NP_001003395.1,NP_001003396.1,NP_001003397.1,NP_003278.1,OTTHUMG00000015505,OTTHUMT00000042065,OTTHUMT00000042067,OTTHUMT00000042068,OTTHUMT00000382752,OTTHUMT00000042065,OTTHUMT00000042066,OTTHUMT00000042067,OTTHUMT00000042068,OTTHUMT00000382674,OTTHUMT00000382747,OTTHUMT00000382748,OTTHUMT00000382749,OTTHUMT00000382750,OTTHUMT00000382751,OTTHUMT00000382752,OTTHUMT00000382753,OTTHUMT00000382754,OTTHUMT00000382755,OTTHUMT00000382756,OTTHUMT00000438040,OTTHUMT00000438041,328606,328607,328608,328609,328610,328611,328612,328613,328614,328615,328616,OTTHUMP00000017133,OTTHUMP00000017134,OTTHUMP00000017135,OTTHUMP00000017136,OTTHUMP00000228908,OTTHUMP00000228943,OTTHUMP00000228944,OTTHUMP00000228945,OTTHUMP00000228946,OTTHUMP00000228947,OTTHUMP00000228948,UC003PZU.1,UC003PZV.1,UC003PZW.1,UC003PZX.1,UC003PZY.1,UC003PZZ.1,203786_S_AT,210372_S_AT,2972722,2972724,2972726,2972728,2972730,2972732,2972733,2972734,2972735,2972737,2972738,2972740,2972742,2972743,2972745,2972747,2972749,2972750,2972752,2972754,2972756,2972758,G12246900_3P_A_AT,G4507640_3P_A_AT,D53,HD53,203786_S_AT,210372_S_AT,203786_S_AT,210372_S_AT,210372_S_AT,32136_R_AT,32136_R_AT,U44429_AT,TUMOR PROTEIN D52-LIKE 1 [*604069],TUMOR PROTEIN D52-LIKE 1,TPD52L1,TPD53_HUMAN,CCDS34527.1,CCDS34528.1,CCDS43502.1,CCDS5130.1,ENSG00000111907,HGNC:12006,OMIM:604069,OTTHUMG00000015505,A8K757,A8K772,A8MUD2,A8MUJ7,A8MW70,O43397,Q16890,Q5TC99,Q16890,UC003PZU.1,HPA027915,HPA027916,D53,HD53,TPD52L1,UPI000006DA5B,UPI00000725BB,UPI0000136B40,UPI0000418D0B,UPI0000470ACA,UPI0000E5AD70,UPI0001F7878C,UPI0001F7878D,UPI0001F7878E
ENSP00000341677	TPD52L3	Homo sapiens	9606	aliases:AK057479,AL133480,AY032877,BC017589,BC033792,BC042113,TPD55_HUMAN,Q5TCR3,Q5TCR4,Q5TCR5,Q8N4P5,Q8WWF7,Q96J77,Q96M09,TPD52L3,HSA:89882,HD55,NYDSP25,TPD52L3,ENSG00000170777,ENSP00000318665,ENSP00000341677,ENSP00000370836,ENST00000314556,ENST00000344545,ENST00000381428,ENSP00000341677,TPD52L3,TPD55_HUMAN,Q5TCR3,Q5TCR4,Q5TCR5,Q8N4P5,Q8WWF7,Q96M09,AAH17589.1,AAH33792.1,AAH42113.1,AAK66820.1,BAB71505.1,CAI13289.1,CAI13290.1,CAI13291.1,Q5TCR3,Q5TCR4,Q5TCR5,Q8N4P5,Q8WWF7,Q96J77,Q96M09,TPD55_HUMAN,AK057479,AL133480,AY032877,BC017589,BC033792,BC042113,AK057479,AL133480,AY032877,BC017589,BC033792,BC042113,TPD52L3,336689,336690,OTTHUMP00000021043,OTTHUMP00000021044,HD55,NYDSP25,CCDS34984.1,CCDS34985.1,CCDS34986.1,ENSG00000170777,OTTHUMT00000051659,OTTHUMT00000051660,TPD52L3-002,TPD52L3-003,TPD52L3,TPD52L3,IPI00384284.2,IPI00645582.3,IPI00783210.3,IPI00973314.1,HS.351815,NM_001001874.2,NM_001001875.3,NM_033516.5,NP_001001874.1,NP_001001875.1,NP_277051.3,OTTHUMG00000019518,OTTHUMT00000051659,OTTHUMT00000051660,OTTHUMT00000051659,OTTHUMT00000051660,89882,OTTHUMT00000051658,UC003ZJV.3,UC003ZJW.3,UC003ZJX.2,231554_AT,240051_AT,231554_AT,240051_AT,72217_AT,HS.223773.0.A1_3P_AT,HS.98182.0.A1_3P_AT,NYD-SP25,TPD52L3-001,TPD52L3-002,TPD52L3-003,TPD52L3,56023_AT,UPI000013F875,UPI0000367601,UPI000046FCF3,TUMOR PROTEIN D52-LIKE 3,AK057479,AL133480,AY032877,BC017589,BC033792,BC042113,TPD52L3,TPD52L3,TPD55_HUMAN,CCDS34984.1,CCDS34985.1,CCDS34986.1,ENSG00000170777,HGNC:23382,NM_033516,OTTHUMG00000019518,Q5TCR3,Q5TCR4,Q5TCR5,Q8N4P5,Q8WWF7,Q96J77,Q96M09,Q96J77,UC003ZJW.3,HPA023435,NYD-SP25,AY032877
